School_Name,Address_Line_1,Address_Town,Address_Postcode,LGA_ID,LGA_Name,X,Y
Donald High School,2-16 Camp Street,Donald,3480,127,Buloke (S),142.97396,-36.37078
Doncaster Secondary College,123 Church Road,Doncaster,3108,421,Manningham (C),145.13805,-37.78458
Drouin Secondary College,South Road,Drouin,3818,83,Baw Baw (S),145.85098,-38.14466
Eaglehawk Secondary College,1-3 Reserve Street,Eaglehawk,3556,262,Greater Bendigo (C),144.26163,-36.72006
Eltham High School,30-60 Withers Way,Eltham,3095,571,Nillumbik (S),145.14172,-37.72444
Elwood College,101 Glenhuntly Road,Elwood,3184,590,Port Phillip (C),144.9852,-37.88232
Epping Secondary College,Mcdonalds Road,Epping,3076,707,Whittlesea (C),145.03343,-37.644
Euroa Secondary College,26 Campbell St,Euroa,3666,643,Strathbogie (S),145.5648,-36.7582
Fairhills High School,330 Scoresby Road,Knoxfield,3180,367,Knox (C),145.25904,-37.87321
Bendigo South East 7-10 Secondary College,Ellis Street,Bendigo,3550,262,Greater Bendigo (C),144.29759,-36.77579
Port Melbourne Secondary College,477 Graham Street,Port Melbourne,3207,590,Port Phillip (C),144.93204,-37.83201
Footscray High School,1 Kinnear Street,Footscray,3011,433,Maribyrnong (C),144.89376,-37.79104
Foster Secondary College,2-10 Pioneer Street,Foster,3960,617,South Gippsland (S),146.19741,-38.65174
Frankston High School,97 Foot Street,Frankston,3199,217,Frankston (C),145.12895,-38.16219
Geelong High School,385 Ryrie Street,East Geelong,3219,275,Greater Geelong (C),144.37373,-38.15303
North Geelong Secondary College,86-132 Separation Street,North Geelong,3215,275,Greater Geelong (C),144.34079,-38.10996
Gisborne Secondary College,95 Melton Road,Gisborne,3437,413,Macedon Ranges (S),144.58477,-37.49811
Gladstone Park Secondary College,14 - 36 Taylor Drive,Gladstone Park,3043,327,Hume (C),144.89,-37.68977
Bundoora Secondary College,53 Balmoral Avenue,Bundoora,3083,66,Banyule (C),145.06198,-37.7075
Greater Shepparton Secondary College,31-71 Hawdon Street,Shepparton,3630,283,Greater Shepparton (C),145.4154,-36.37207
Western Port Secondary College,215 High Street,Hastings,3915,534,Mornington Peninsula (S),145.17638,-38.30817
Healesville High School,10 Camerons Road,Healesville,3777,745,Yarra Ranges (S),145.53081,-37.64359
Heywood District Secondary College,Gorrie Street,Heywood,3304,241,Glenelg (S),141.6205,-38.12927
Highvale Secondary College,Capital Avenue,Glen Waverley,3150,497,Monash (C),145.17682,-37.86541
Kerang Technical High School,Murray St,Kerang,3579,225,Gannawarra (S),143.9138,-35.72565
Kensington Community High School,405 Racecourse Rd,Kensington,3031,460,Melbourne (C),144.92558,-37.78791
Kew High School,1393 Burke Road,Kew East,3102,111,Boroondara (C),145.06336,-37.79555
Koonung Secondary College,68 Box Hill Crescent,Mont Albert North,3129,698,Whitehorse (C),145.11756,-37.80219
Koo Wee Rup Secondary College,345-357 Rossiter Road,Koo Wee Rup,3981,145,Cardinia (S),145.49578,-38.19709
Korumburra Secondary College,125 Jumbunna Road,Korumburra,3950,617,South Gippsland (S),145.8039,-38.44387
Kyabram P-12 College,57 Fischer Street,Kyabram,3620,137,Campaspe (S),145.05621,-36.31748
Kyneton High School,1-9 Epping Street,Kyneton,3444,413,Macedon Ranges (S),144.45817,-37.25133
Lalor Secondary College,118 David Street,Lalor,3075,707,Whittlesea (C),145.03062,-37.67266
Lalor North Secondary College,114 Childs Road,Epping,3076,707,Whittlesea (C),145.03412,-37.66077
Lilydale High School,25 Melba Avenue,Lilydale,3140,745,Yarra Ranges (S),145.34392,-37.7607
Lorne P-12 College,15 Grove Road,Lorne,3232,649,Surf Coast (S),143.97389,-38.53918
Lyndale Secondary College,14 Halton Road,Dandenong North,3175,267,Greater Dandenong (C),145.20671,-37.95876
Lynall Hall Community School,7 Gleadell Street,Richmond,3121,735,Yarra (C),145.00226,-37.81648
Maffra Secondary College,Bill Cane Court,Maffra,3860,681,Wellington (S),146.98242,-37.96489
Mansfield Secondary College,15 View Street,Mansfield,3722,425,Mansfield (S),146.08856,-37.06268
Maribyrnong Secondary College,Gordon Street,Maribyrnong,3032,433,Maribyrnong (C),144.88823,-37.77931
Matthew Flinders Girls Secondary College,2 Little Ryrie Street,Geelong,3220,275,Greater Geelong (C),144.35321,-38.14959
Melbourne High School,Forrest Hill,South Yarra,3141,635,Stonnington (C),144.99531,-37.83683
Melton Secondary College,Coburns Road,Melton,3337,465,Melton (C),144.56822,-37.68175
Mentone Girls Secondary College,175 Balcombe Road,Mentone,3194,343,Kingston (C),145.0535,-37.98018
Mickleham Secondary College,45 Blackmore Road,Mickleham,3064,327,Hume (C),144.90194,-37.52738
Mildura Senior College,307-339 Deakin Avenue,Mildura,3500,478,Mildura (RC),142.14539,-34.198
Mirboo North Secondary College,Castle Street,Mirboo North,3871,617,South Gippsland (S),146.14882,-38.40018
Monbulk College,146-148 David Hill Road,Monbulk,3793,745,Yarra Ranges (S),145.42781,-37.88318
Montmorency Secondary College,Para Road,Montmorency,3094,66,Banyule (C),145.11361,-37.71408
Mooroolbark College,186 Manchester Road,Mooroolbark,3138,745,Yarra Ranges (S),145.31423,-37.77508
Mordialloc College,1 Station Street,Mordialloc,3195,343,Kingston (C),145.09268,-38.01224
Mount Beauty Secondary College,Tailrace Road,Mount Beauty,3699,11,Alpine (S),147.16728,-36.74031
Mount Eliza Secondary College,204 Canadian Bay Road,Mount Eliza,3930,534,Mornington Peninsula (S),145.09354,-38.1897
Mount Waverley Secondary College,9 Lechte Road,Mount Waverley,3149,497,Monash (C),145.13231,-37.86909
McKinnon Secondary College,291a Mckinnon Road,Mckinnon,3204,231,Glen Eira (C),145.04854,-37.9122
MacRobertson Girls High School,350-370 Kings Way,Melbourne,3004,590,Port Phillip (C),144.97186,-37.83589
Nathalia Secondary College,41 Chapel Street,Nathalia,3638,490,Moira (S),145.20844,-36.0599
Neerim District Secondary College,20 Neerim East Road,Neerim South,3831,83,Baw Baw (S),145.95668,-38.01694
Newcomb Secondary College,81 - 85 Bellarine Highway,Newcomb,3219,275,Greater Geelong (C),144.3952,-38.17113
Northcote High School,St Georges Road,Northcote,3070,189,Darebin (C),144.98971,-37.77416
Norwood Secondary College,9 Byron Street,Ringwood,3134,441,Maroondah (C),145.2376,-37.79975
Numurkah Secondary College,104 Tocumwal Road,Numurkah,3636,490,Moira (S),145.44627,-36.07995
Oberon High School,163 Batten Road,Armstrong Creek,3217,275,Greater Geelong (C),144.36414,-38.23176
Orbost Secondary College,20 Arnold Street,Orbost,3888,211,East Gippsland (S),148.46635,-37.70411
Ouyen P-12 College,1-35 Fuller Street,Ouyen,3490,478,Mildura (RC),142.32261,-35.06457
Pakenham Secondary College,1020 Princes Highway,Pakenham,3810,145,Cardinia (S),145.471,-38.069
Edenbrook Secondary College,133 Henry Road,Pakenham,3810,145,Cardinia (S),145.44402,-38.07827
Parkdale Secondary College,Warren Road,Mordialloc,3195,343,Kingston (C),145.0935,-37.9903
Pascoe Vale Girls Secondary College,Lake Avenue,Pascoe Vale,3044,525,Merri-bek (C),144.9355,-37.71756
Prahran High School,138 High Street,Windsor,3181,635,Stonnington (C),144.99116,-37.85175
Preston High School,2-16 Cooma Street,Preston,3072,189,Darebin (C),145.0064,-37.74169
Princes Hill Secondary College,47 Arnold Street,Princes Hill,3054,735,Yarra (C),144.96503,-37.78348
Homestead Senior Secondary College,9 Coaching Parade,Point Cook,3030,726,Wyndham (C),144.76858,-37.91573
Bellarine Secondary College,Peninsula Drive,Drysdale,3222,275,Greater Geelong (C),144.55753,-38.19066
Rainbow P-12 College,17 Albert Street,Rainbow,3424,298,Hindmarsh (S),141.9967,-35.89447
Red Cliffs Secondary College,55 Fitzroy Avenue,Red Cliffs,3496,478,Mildura (RC),142.19545,-34.2988
Ringwood Secondary College,Bedford Road,Ringwood,3134,441,Maroondah (C),145.23915,-37.81661
Richmond High School,4 Griffiths Street,Richmond,3121,735,Yarra (C),145.0028,-37.81741
Robinvale College,88 George Street,Robinvale,3549,661,Swan Hill (RC),142.78155,-34.58889
Rochester Secondary College,26 Edward Street,Rochester,3561,137,Campaspe (S),144.6987,-36.35278
Rosebud Secondary College,245 Eastbourne Road,Rosebud,3939,534,Mornington Peninsula (S),144.88745,-38.36762
Rubicon Outdoor School,264 Rubicon Road,Thornton,3712,562,Murrindindi (S),145.82134,-37.29493
Rutherglen High School,40 Sheridans Bridge Road,Rutherglen,3685,335,Indigo (S),146.4521,-36.06256
Saltwater P-9 College,15 Kirra Place,Point Cook,3030,726,Wyndham (C),144.77005,-37.91054
Scoresby Secondary College,Cavell Street,Scoresby,3179,367,Knox (C),145.2362,-37.88864
St Albans Secondary College,289 Main Road East,St Albans,3021,118,Brimbank (C),144.80841,-37.74553
St Arnaud Secondary College,Smith Street,St Arnaud,3478,581,Northern Grampians (S),143.25094,-36.60955
Oakwood School,319 Balaclava Road,Caulfield North,3161,231,Glen Eira (C),145.03417,-37.87398
Strathmore Secondary College,400 Pascoe Vale Road,Strathmore,3041,506,Moonee Valley (C),144.92664,-37.73695
Sunbury College,30 Racecourse Road,Sunbury,3429,327,Hume (C),144.72867,-37.57428
Sydney Road Community School,12-14 Glenlyon Road,Brunswick,3056,525,Merri-bek (C),144.96234,-37.77182
Tallangatta Secondary College,145 Towong Street,Tallangatta,3700,667,Towong (S),147.17267,-36.22044
Thomastown Secondary College,80-96 Main Street,Thomastown,3074,707,Whittlesea (C),145.00194,-37.67872
Trafalgar High School,70-80 School Road,Trafalgar,3824,83,Baw Baw (S),146.1583,-38.21457
Dohertys Creek P-9 College,60 Elmhurst Road,Truganina,3029,726,Wyndham (C),144.73391,-37.84298
University High School,77 Story Street,Parkville,3052,460,Melbourne (C),144.95538,-37.79698
Roxburgh College,60-70 Donald Cameron Drive,Roxburgh Park,3064,327,Hume (C),144.93033,-37.63041
Upper Yarra Secondary College,81-89 Little Yarra Road,Yarra Junction,3797,745,Yarra Ranges (S),145.62393,-37.79209
Upwey High School,1451 Burwood Highway,Upwey,3158,745,Yarra Ranges (S),145.33548,-37.90436
Vermont Secondary College,27 - 63 Morack Road,Vermont,3133,698,Whitehorse (C),145.1997,-37.84412
Kambrya College,68 Bemersyde Drive,Berwick,3806,161,Casey (C),145.34741,-38.05369
Carrum Downs Secondary College,263 McCormicks Road,Carrum Downs,3201,217,Frankston (C),145.19766,-38.09529
Wangaratta High School,17-49 Edwards Street,Wangaratta,3677,670,Wangaratta (RC),146.30772,-36.3449
Greenvale Secondary College,2 Glencairn Drive,Greenvale,3059,327,Hume (C),144.88961,-37.6503
Wantirna College,90 Harold Street,Wantirna,3152,367,Knox (C),145.22997,-37.8576
Warracknabeal Secondary College,5 Werrigar Street,Warracknabeal,3393,763,Yarriambiack (S),142.3908,-36.25768
Warrandyte High School,241-247 Heidelberg-Warrandyte Rd,Warrandyte,3113,421,Manningham (C),145.18422,-37.74827
Wellington Secondary College,91 Police Road,Mulgrave,3170,497,Monash (C),145.16938,-37.93447
Werribee Secondary College,45 Duncans Road,Werribee,3030,726,Wyndham (C),144.66874,-37.90554
Bairnsdale Secondary College,90 Mckean Street,Bairnsdale,3875,211,East Gippsland (S),147.605,-37.82871
Westall Secondary College,88-128 Rosebank Avenue,Clayton South,3169,343,Kingston (C),145.13658,-37.94031
Wheelers Hill Secondary College,2-28 Raphael Drive,Wheelers Hill,3150,497,Monash (C),145.18174,-37.91013
Williamstown High School,76 Pasco Street,Williamstown,3016,311,Hobsons Bay (C),144.89502,-37.86286
Wodonga Senior Secondary College,80 Brockley Street,Wodonga,3690,717,Wodonga (C),146.88105,-36.12561
Yarram Secondary College,86 James Street,Yarram,3971,681,Wellington (S),146.68541,-38.56743
Woodmans Hill Secondary College,1 Fussell Street,Ballarat East,3350,57,Ballarat (C),143.89228,-37.55912
Yea High School,67 Racecourse Rd,Yea,3717,562,Murrindindi (S),145.40854,-37.21501
Glen Eira College,76 Booran Road,Caulfield East,3145,231,Glen Eira (C),145.03801,-37.8857
Craigieburn Secondary College,102 Hothlyn Drive,Craigieburn,3064,327,Hume (C),144.93595,-37.60875
Emerald Secondary College,425 Belgrave-gembrook Rd,Emerald,3782,145,Cardinia (S),145.45874,-37.92427
Reservoir High School,855 Plenty Road,Reservoir,3073,189,Darebin (C),145.02977,-37.72226
Hampton Park Secondary College,58 - 96 Fordholm Road,Hampton Park,3976,161,Casey (C),145.25988,-38.03486
Hoppers Crossing Secondary College,2 Fraser Street,Hoppers Crossing,3029,726,Wyndham (C),144.69536,-37.87122
Keilor Downs Secondary College,100-110 Odessa Avenue,Keilor Downs,3038,118,Brimbank (C),144.81119,-37.71552
Kurnai College,42-66 Bridle Road,Morwell,3840,381,Latrobe (C),146.43279,-38.22879
Kurunjang Secondary College,10 Kurunjang Drive,Kurunjang,3337,465,Melton (C),144.58596,-37.67291
Lakes Entrance Secondary College,1-11 North Street,Lakes Entrance,3909,211,East Gippsland (S),147.99841,-37.87134
Elisabeth Murdoch College,80 Warrandyte Road,Langwarrin,3910,217,Frankston (C),145.19018,-38.15929
Sunbury Downs Secondary College,148-174 Mitchells Lane,Sunbury,3429,327,Hume (C),144.70448,-37.58401
Forest Hill College,178-180 Mahoneys Road,Burwood East,3151,698,Whitehorse (C),145.16373,-37.84852
Patterson River Secondary College,78 - 98 Eel Race Road,Seaford,3198,217,Frankston (C),145.13474,-38.0835
St Helena Secondary College,Wallowa Road,Eltham North,3095,66,Banyule (C),145.13991,-37.68687
Stawell Secondary College,79-97 Patrick Street,Stawell,3380,581,Northern Grampians (S),142.78979,-37.06195
Rowville Secondary College,17 Paratea Drive,Rowville,3178,367,Knox (C),145.23709,-37.92389
Bass Coast College,2 McKenzie Street,Wonthaggi,3995,74,Bass Coast (S),145.59788,-38.61094
Sandringham College,11 Holloway Road,Sandringham,3191,91,Bayside (C),145.02303,-37.95671
Fitzroy High School,24-30 Falconer Street,Fitzroy North,3068,735,Yarra (C),144.98748,-37.78491
Ashwood High School,50 Vannam Drive,Ashwood,3147,497,Monash (C),145.10333,-37.86453
Mullauna Secondary College,456 Springfield Road,Mitcham,3132,698,Whitehorse (C),145.19016,-37.80711
Leongatha Secondary College,115 Nerrena Road,Leongatha,3953,617,South Gippsland (S),145.96124,-38.47869
Diamond Valley College,165-179 Main Hurstbridge Road,Diamond Creek,3089,571,Nillumbik (S),145.1674,-37.67283
Blackburn English Language School,120 Eley Road,Burwood East,3151,698,Whitehorse (C),145.14829,-37.84789
Collingwood English Language School,19 Cambridge Street,Collingwood,3066,735,Yarra (C),144.9848,-37.80784
Noble Park English Language School,21-35 Thomas Street,Noble Park,3174,267,Greater Dandenong (C),145.17817,-37.97117
Greensborough Secondary College,59 Nepean Street,Greensborough,3088,66,Banyule (C),145.09125,-37.70849
Ararat Secondary College,4-30 Barkly Street,Ararat,3377,26,Ararat (RC),142.92196,-37.286
Mill Park Secondary College,9 - 25 Moorhead Drive,Mill Park,3082,707,Whittlesea (C),145.06341,-37.66416
Bacchus Marsh College,73 Grant Street,Bacchus Marsh,3340,515,Moorabool (S),144.43306,-37.68563
The Grange P-12 College,30 Deloraine Drive,Hoppers Crossing,3029,726,Wyndham (C),144.67494,-37.85813
Springside West Secondary College,70 City Vista Court,Fraser Rise,3336,465,Melton (C),144.72787,-37.71569
Taylors Lakes Secondary College,1-39 Parmelia Drive,Taylors Lakes,3038,118,Brimbank (C),144.7944,-37.70741
Sunshine College,25A Lachlan Road,Sunshine West,3020,118,Brimbank (C),144.81382,-37.79316
Wallan Secondary College,100 Duke Street,Wallan,3756,485,Mitchell (S),144.98147,-37.41839
Thornbury High School,238 Collins Street,Thornbury,3071,189,Darebin (C),145.02521,-37.75649
Portland Secondary College,170 Must Street,Portland,3305,241,Glenelg (S),141.59482,-38.35882
Copperfield College,Goldsmith Avenue,Delahey,3037,118,Brimbank (C),144.77243,-37.71946
Bayside P-12 College,29-69 Kororoit Creek Road,Williamstown,3016,311,Hobsons Bay (C),144.88521,-37.8577
South Oakleigh Secondary College,Bakers Road,Oakleigh South,3167,497,Monash (C),145.08977,-37.92232
Swan Hill College,10 - 32 Pye Street,Swan Hill,3585,661,Swan Hill (RC),143.55285,-35.33523
Traralgon College,154-184 Grey Street,Traralgon,3844,381,Latrobe (C),146.51949,-38.19142
Mornington Secondary College,1051 Nepean Highway,Mornington,3931,534,Mornington Peninsula (S),145.05776,-38.21671
Essendon Keilor College,Quinn Grove,Keilor East,3033,506,Moonee Valley (C),144.86971,-37.73971
Brunswick Secondary College,47 Dawson Street,Brunswick,3056,525,Merri-bek (C),144.95501,-37.7709
Glen Waverley Secondary College,13-21 O'Sullivan Road,Glen Waverley,3150,497,Monash (C),145.16211,-37.8781
Monterey Secondary College,Silvertop Street,Frankston North,3200,217,Frankston (C),145.14772,-38.12612
Warrnambool College,Grafton Road,Warrnambool,3280,673,Warrnambool (C),142.49968,-38.37672
Viewbank College,1 Warren Road,Viewbank,3084,66,Banyule (C),145.08659,-37.7412
Noble Park Secondary College,3 Callaghan Street,Noble Park,3174,267,Greater Dandenong (C),145.18237,-37.97021
Baimbridge College,59 Mt Baimbridge Rd,Hamilton,3300,626,Southern Grampians (S),142.01463,-37.73331
Yarra Hills Secondary College,16 Reay Road,Mooroolbark,3138,745,Yarra Ranges (S),145.31618,-37.78934
Heathmont College,Waters Grove,Heathmont,3135,441,Maroondah (C),145.2321,-37.83843
Horsham College,310 Baillie Street,Horsham,3402,319,Horsham (RC),142.1841,-36.71166
Melbourne Girls College,Yarra Boulevard,Richmond,3121,735,Yarra (C),145.01433,-37.82251
Western Heights Secondary College,37-61 Vines Road,Hamlyn Heights,3215,275,Greater Geelong (C),144.32806,-38.12391
Lowanna College,72-96 Newark Avenue,Newborough,3825,381,Latrobe (C),146.28598,-38.17668
Templestowe College,7 Cypress Avenue,Templestowe Lower,3107,421,Manningham (C),145.12231,-37.76743
Castlemaine Secondary College,Blakeley Rd,Castlemaine,3450,543,Mount Alexander (S),144.22755,-37.05044
Warragul Regional College,55 Burke Street,Warragul,3820,83,Baw Baw (S),145.92549,-38.1652
Mount Rowan Secondary College,453-457 Forest Street,Wendouree,3355,57,Ballarat (C),143.83447,-37.51922
Charlton College,33 - 49 Davies Street,Charlton,3525,127,Buloke (S),143.35963,-36.27031
Wycheproof P-12 College,7-21 McKenzie Crescent,Wycheproof,3527,127,Buloke (S),143.2291,-36.0757
Birchip P-12 School,43-47 Campbell Street,Birchip,3483,127,Buloke (S),142.90994,-35.98438
Nhill College,Whitehead Avenue,Nhill,3418,298,Hindmarsh (S),141.65886,-36.3326
Sale College,73-81 Macalister Street,Sale,3850,681,Wellington (S),147.06801,-38.10892
McClelland Secondary College,31 Belar Avenue,Frankston,3199,217,Frankston (C),145.15845,-38.14632
The Alpine School,Great Alpine Road,Dinner Plain,3898,11,Alpine (S),147.24592,-37.02329
Western English Language School,46 South Road,Braybrook,3019,433,Maribyrnong (C),144.85404,-37.791
Narre Warren South P-12 College,Amberly Park Drive,Narre Warren South,3805,161,Casey (C),145.28508,-38.04973
Lara Secondary College,34 Alkara Avenue,Lara,3212,275,Greater Geelong (C),144.41157,-38.01818
Kaniva College,2 Farmers Street,Kaniva,3419,689,West Wimmera (S),141.24485,-36.38272
Corryong College,27-45 Towong Road,Corryong,3707,667,Towong (S),147.91076,-36.19294
Maryborough Education Centre,102 - 192 Balaclava Road,Maryborough,3465,167,Central Goldfields (S),143.72287,-37.04216
The Lakes South Morang College,80 Jardier Terrace,South Morang,3752,707,Whittlesea (C),145.07568,-37.63494
Point Cook Senior Secondary College,Cnr Boardwalk Blvd & Bergamot,Point Cook,3030,726,Wyndham (C),144.73282,-37.88672
Manor Lakes P-12 College,2-50 Minindee Road,Wyndham Vale,3024,726,Wyndham (C),144.60185,-37.87351
Coburg High School,101 Urquhart Street,Coburg,3058,525,Merri-bek (C),144.9728,-37.7407
Wodonga Middle Years College,22-24 Mitchell Street,Wodonga,3690,717,Wodonga (C),146.89056,-36.13084
Mount Ridley P-12 College,2-30 Hampton Street,Craigieburn,3064,327,Hume (C),144.92133,-37.57864
Tarneit Senior College,861 Leakes Road,Tarneit,3029,726,Wyndham (C),144.68041,-37.83335
Echuca College,20 - 50 Butcher Street,Echuca,3564,137,Campaspe (S),144.73242,-36.13239
John Monash Science School,39 Innovation Walk,Clayton,3800,497,Monash (C),145.12869,-37.91422
Altona College,103 A Grieve Parade,Altona,3018,311,Hobsons Bay (C),144.81864,-37.86191
Dandenong High School,92-106 Princes Highway,Dandenong,3175,267,Greater Dandenong (C),145.20901,-37.97942
Bass Coast Specialist School,6 Mckenzie Street,Wonthaggi,3995,74,Bass Coast (S),145.59647,-38.60974
Laverton P-12 College,91 Bladin Street,Laverton,3028,311,Hobsons Bay (C),144.77263,-37.85617
Hume Central Secondary College,60-78 Tanderrum Way,Broadmeadows,3047,327,Hume (C),144.91536,-37.68044
Colac Secondary College,173 Queen Street,Colac,3250,175,Colac-Otway (S),143.5901,-38.3515
