Code,Label,Year,Employee income earners (no.),Total employee income ($m),Median employee income ($),Mean employee income ($),Own unincorporated business income earners (no.),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Investment income earners (no.),Total investment income ($m),Median investment income ($),Mean investment income ($),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners
212051323,Mount Waverley - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051323,Mount Waverley - North,2016.0,7582,474.3,48941,62554,1195,34.6,10730,28935,7910,87.6,1023,11070,576.5,44025,61627,0.516,8.1
212051323,Mount Waverley - North,2017.0,7775,493,49446,63405,1263,37.5,10749,29720,8077,83.9,863,10392,599.6,44434,62027,0.52,8.3
212051323,Mount Waverley - North,2018.0,7966,514.9,50000,64643,1303,34.7,10346,26628,8296,90.6,706,10918,625.1,44299,62757,0.521,8.5
212051323,Mount Waverley - North,2019.0,8229,547.4,51000,66523,1309,39,12600,29825,8495,103.2,619,12149,672.2,46068,65772,0.521,8.9
212051323,Mount Waverley - North,2020.0,8243,565.3,53598,68579,1348,37.5,10998,27790,8424,95.3,532,11308,685.6,47156,66505,0.519,7.9
212051323,Mount Waverley - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051323,Mount Waverley - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051324,Mount Waverley - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051324,Mount Waverley - South,2016.0,9236,571,50122,61825,1407,37.9,11620,26919,9272,94,722,10141,683.6,46505,61544,0.5,7.7
212051324,Mount Waverley - South,2017.0,9594,603.1,50360,62862,1446,38.7,10350,26793,9439,90.7,592,9606,715.1,46393,62081,0.505,7.8
212051324,Mount Waverley - South,2018.0,9926,644.8,52074,64962,1545,42.2,10057,27330,9744,97.6,537,10016,767.4,47729,63883,0.506,8
212051324,Mount Waverley - South,2019.0,10022,674.8,53546,67329,1584,47.1,11642,29756,9867,105.7,456,10713,801.3,49174,66472,0.508,8.1
212051324,Mount Waverley - South,2020.0,10160,702.6,54873,69156,1642,46.2,11539,28123,9845,97.9,412,9948,823.3,50250,67409,0.503,7.2
212051324,Mount Waverley - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051324,Mount Waverley - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051325,Mulgrave,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051325,Mulgrave,2016.0,9731,550.4,49912,56564,1425,30.9,12565,21678,8338,56.4,312,6758,611.4,46947,56306,0.446,7.2
212051325,Mulgrave,2017.0,9846,564.6,50000,57341,1409,31.5,11518,22347,8309,58,276,6976,634.3,46912,57228,0.455,7.4
212051325,Mulgrave,2018.0,9880,590.1,52000,59722,1453,32.8,11667,22563,8313,52.3,226,6297,652.8,48369,58047,0.454,6.5
212051325,Mulgrave,2019.0,10154,615.4,52955,60608,1583,36.4,12314,23013,8511,53,189,6231,681.7,49274,59299,0.449,6.1
212051325,Mulgrave,2020.0,10336,647.2,54444,62621,1651,35.2,10877,21335,8399,53,144,6313,708.3,50387,60592,0.452,5.8
212051325,Mulgrave,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051325,Mulgrave,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051326,Oakleigh - Huntingdale,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051326,Oakleigh - Huntingdale,2016.0,11424,646,48922,56546,1611,31.1,11467,19314,9151,58.8,322,6430,696.1,48157,57566,0.445,5.9
212051326,Oakleigh - Huntingdale,2017.0,11887,693.2,49972,58313,1677,32.6,10817,19461,9363,54.7,244,5844,741.2,49202,58785,0.444,5.4
212051326,Oakleigh - Huntingdale,2018.0,12227,741.5,51315,60648,1799,37.2,10059,20660,9770,56.3,222,5766,800.1,50111,60602,0.449,5.8
212051326,Oakleigh - Huntingdale,2019.0,12684,790.5,52552,62324,1975,42.5,11264,21505,10264,62.2,169,6055,853.1,51092,62619,0.451,6.2
212051326,Oakleigh - Huntingdale,2020.0,12927,838.8,53979,64886,2012,40.7,10234,20227,10148,60.1,135,5920,895.6,51653,64500,0.453,5.9
212051326,Oakleigh - Huntingdale,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051326,Oakleigh - Huntingdale,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051327,Wheelers Hill,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051327,Wheelers Hill,2016.0,9738,607.1,49724,62339,1545,46.4,14104,30057,10416,151.8,1183,14569,783.5,45732,64261,0.524,10.8
212051327,Wheelers Hill,2017.0,9786,619.7,50187,63329,1538,44.7,13572,29071,10431,150.1,1122,14387,795.4,45197,64230,0.531,11.1
212051327,Wheelers Hill,2018.0,9842,642.6,50826,65290,1535,47.7,13599,31071,10635,170.8,1040,16061,849.9,45504,66880,0.542,13
212051327,Wheelers Hill,2019.0,9955,663.2,53028,66619,1609,47.1,13653,29257,10811,190.4,951,17613,878.6,46840,68610,0.54,13
212051327,Wheelers Hill,2020.0,9818,674.1,54763,68656,1685,49.7,13270,29482,10452,186.2,973,17813,889.3,46578,69686,0.544,14
212051327,Wheelers Hill,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051327,Wheelers Hill,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051567,Clayton (North) - Notting Hill,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212051568,Clayton - Central,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011328,Ardeer - Albion,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011328,Ardeer - Albion,2016.0,3968,176.7,41290,44522,595,9.8,10984,16522,2182,3.1,68,1436,180.4,41249,45369,0.393,4.2
213011328,Ardeer - Albion,2017.0,4054,186.4,41895,45982,650,10,11006,15350,2300,2.8,61,1206,189.2,41578,46639,0.401,4.2
213011328,Ardeer - Albion,2018.0,4147,202.7,44515,48879,707,10.8,10636,15219,2367,3.4,48,1443,206.2,43579,48816,0.404,4.6
213011328,Ardeer - Albion,2019.0,4341,216.9,45191,49965,775,13,10541,16741,2649,4.3,42,1609,224.3,44333,50078,0.407,4.5
213011328,Ardeer - Albion,2020.0,4362,226.9,46348,52025,768,12.6,9383,16382,2482,4.5,27,1827,230.5,45439,51738,0.407,4.5
213011328,Ardeer - Albion,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011328,Ardeer - Albion,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011329,Cairnlea,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011329,Cairnlea,2016.0,4879,250.9,47491,51432,695,14.5,14516,20918,3303,9.3,122,2805,267.6,45930,51356,0.405,5
213011329,Cairnlea,2017.0,4994,262,48151,52456,720,16,14232,22163,3343,10.5,122,3152,278.9,46480,52140,0.415,5.3
213011329,Cairnlea,2018.0,5082,276.7,49343,54444,783,18.8,13945,23960,3390,11,100,3239,296.6,47564,54391,0.423,6.2
213011329,Cairnlea,2019.0,5221,285.6,49868,54698,748,18.2,15664,24345,3581,10.1,73,2831,303.2,48507,54470,0.411,5
213011329,Cairnlea,2020.0,5248,298.4,51950,56856,755,19.2,14344,25426,3549,10.7,50,3007,317.1,50116,56437,0.414,5.7
213011329,Cairnlea,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011329,Cairnlea,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011331,Delahey,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011331,Delahey,2016.0,4245,197.3,43913,46481,494,8.8,14188,17848,2549,3.8,93,1484,204.1,43764,46682,0.373,3.7
213011331,Delahey,2017.0,4280,205.8,45480,48093,494,8.6,14551,17340,2534,4.4,98,1727,213,45109,48203,0.374,3.7
213011331,Delahey,2018.0,4271,214.7,46824,50279,513,9.4,13956,18402,2562,5.1,96,2005,224,46529,50446,0.384,4.2
213011331,Delahey,2019.0,4335,221.3,48516,51058,551,10.6,14891,19153,2755,4.5,64,1630,231.1,47704,50783,0.374,3.7
213011331,Delahey,2020.0,4212,224.3,49932,53262,529,9.3,12268,17575,2576,4.9,44,1909,232.6,48822,52447,0.383,4.5
213011331,Delahey,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011331,Delahey,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011332,Keilor Downs,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011332,Keilor Downs,2016.0,6905,359.6,47090,52079,861,16.8,12009,19567,5096,20.8,283,4085,379.3,45343,51526,0.411,4.7
213011332,Keilor Downs,2017.0,6820,365.4,48232,53580,881,17.1,12805,19379,5056,19.5,223,3865,388.8,46550,52925,0.415,5
213011332,Keilor Downs,2018.0,6831,376.2,48990,55074,902,17.5,12185,19412,4981,20.5,217,4115,397,46823,53880,0.417,5.1
213011332,Keilor Downs,2019.0,6876,393.8,51340,57278,939,18.9,12180,20123,5136,23.3,189,4533,416.8,48481,55820,0.414,5
213011332,Keilor Downs,2020.0,6695,396,53009,59155,909,16,12535,17571,4920,21.9,132,4448,412.8,49390,56458,0.422,4.7
213011332,Keilor Downs,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011332,Keilor Downs,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011333,Kings Park (Vic.),2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011333,Kings Park (Vic.),2016.0,5941,260.8,42290,43902,759,13.1,14276,17243,3316,4.9,118,1468,270.1,41238,43746,0.381,3.8
213011333,Kings Park (Vic.),2017.0,6067,267.6,42073,44115,784,15,15258,19188,3192,4.8,94,1504,277.9,41394,44438,0.383,4.3
213011333,Kings Park (Vic.),2018.0,6184,285.8,44100,46224,822,15.5,15000,18849,3299,5.9,86,1798,298.8,43026,45976,0.384,4.3
213011333,Kings Park (Vic.),2019.0,6285,294.4,45476,46842,878,15.4,14689,17511,3554,5.9,60,1650,305.5,44383,46226,0.381,3.8
213011333,Kings Park (Vic.),2020.0,6266,301.4,46379,48107,845,15.3,14880,18087,3405,5.4,37,1594,311.8,44822,47326,0.388,4
213011333,Kings Park (Vic.),2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011333,Kings Park (Vic.),2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011334,St Albans - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011334,St Albans - North,2016.0,8599,356.5,38553,41454,1380,24.1,14719,17473,5081,11.2,115,2195,374.4,37273,41248,0.408,4.5
213011334,St Albans - North,2017.0,8945,371.2,38574,41496,1505,25.9,13490,17239,5129,9.2,104,1802,390.9,37904,41719,0.402,4.3
213011334,St Albans - North,2018.0,9310,393.7,39164,42288,1677,28.9,14161,17244,5192,11.4,78,2195,418.4,37761,42113,0.412,4.6
213011334,St Albans - North,2019.0,9675,425.3,40695,43957,1840,33.7,15519,18338,5867,13.3,47,2272,456.2,39148,43682,0.411,4.7
213011334,St Albans - North,2020.0,9534,430,40998,45104,1824,32.1,14456,17587,5413,12.6,30,2322,455.5,39032,44232,0.415,4.6
213011334,St Albans - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011334,St Albans - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011335,St Albans - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011335,St Albans - South,2016.0,7384,300.9,38127,40745,1076,20.2,15047,18819,4299,7.2,115,1683,313.9,37374,40985,0.406,4.5
213011335,St Albans - South,2017.0,7730,318.7,38000,41227,1189,19.3,14305,16192,4312,6.7,89,1552,329.2,37108,41241,0.408,4.3
213011335,St Albans - South,2018.0,7908,344.6,39466,43575,1279,21.1,14776,16493,4523,7.1,73,1570,358.4,37770,42876,0.416,5.1
213011335,St Albans - South,2019.0,8111,356.1,40756,43902,1316,23.3,15681,17672,4847,7.8,50,1617,370.9,39238,43468,0.408,4.5
213011335,St Albans - South,2020.0,8078,362.7,41269,44896,1303,22.9,14858,17592,4624,7.6,30,1648,376.1,39537,44209,0.412,4.5
213011335,St Albans - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011335,St Albans - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011336,Sunshine,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011336,Sunshine,2016.0,5061,226.8,39930,44804,783,13.6,13161,17346,3043,9.6,112,3149,235.1,39625,45577,0.41,4.8
213011336,Sunshine,2017.0,5206,238.3,40091,45780,824,13.7,11654,16659,3099,9.8,97,3150,249.3,40008,46975,0.418,4.7
213011336,Sunshine,2018.0,5429,263.1,42424,48464,838,13.7,12050,16406,3288,10.7,82,3245,272.9,41723,48530,0.424,4.8
213011336,Sunshine,2019.0,5775,287.2,43282,49732,963,16.4,12303,17031,3666,11.2,47,3066,299.3,42718,50119,0.421,4.7
213011336,Sunshine,2020.0,5736,296,44299,51606,962,15.4,10860,15972,3435,10.1,36,2939,303.5,42555,51254,0.432,4.8
213011336,Sunshine,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011336,Sunshine,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011337,Sunshine North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011337,Sunshine North,2016.0,5174,223.9,39916,43284,788,16,15112,20359,3306,10.5,189,3183,239,38648,43411,0.413,5
213011337,Sunshine North,2017.0,5313,235.7,40296,44364,859,16.5,15564,19184,3300,9.9,135,2991,251.2,38981,44155,0.409,4.3
213011337,Sunshine North,2018.0,5574,255.3,41666,45809,863,15.9,16241,18457,3468,12.2,112,3525,274.3,40282,45528,0.417,4.6
213011337,Sunshine North,2019.0,5859,278.4,42977,47517,973,18.6,14493,19159,3831,13.1,82,3430,298.8,41568,47322,0.414,4.6
213011337,Sunshine North,2020.0,5931,290.7,44651,49009,1018,18.9,13569,18540,3716,12.5,55,3356,306.2,42854,48339,0.42,4.7
213011337,Sunshine North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011337,Sunshine North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011338,Sunshine West,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011338,Sunshine West,2016.0,8508,388.3,43035,45645,1207,20.7,12794,17168,5266,10.5,116,1992,399.4,41296,45099,0.396,4.1
213011338,Sunshine West,2017.0,8783,409.1,43402,46573,1274,22.6,13799,17724,5282,11.5,113,2176,424.3,41970,46262,0.399,4.2
213011338,Sunshine West,2018.0,9059,443.1,45061,48908,1374,24.1,12439,17543,5502,13.1,100,2382,460,43417,47974,0.407,4.4
213011338,Sunshine West,2019.0,9290,465.7,46249,50133,1509,28.1,12461,18647,5854,14.5,64,2472,483.1,44582,49129,0.407,4.3
213011338,Sunshine West,2020.0,9283,482.6,47683,51992,1494,27.2,11931,18178,5662,15.3,47,2710,499,45471,50775,0.408,4.5
213011338,Sunshine West,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011338,Sunshine West,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011339,Sydenham,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011339,Sydenham,2016.0,6431,330.2,47212,51344,764,14.2,12645,18552,4135,7.2,95,1733,338.6,46099,50975,0.397,4.3
213011339,Sydenham,2017.0,6492,339.9,47753,52354,807,15.5,13377,19233,4066,8.5,83,2085,351.3,46909,52299,0.392,4.4
213011339,Sydenham,2018.0,6534,353.8,48898,54141,861,16,13916,18628,4137,10.4,76,2519,369.5,47777,53949,0.399,5
213011339,Sydenham,2019.0,6683,371.2,50690,55544,871,17.2,13595,19720,4396,11.4,67,2586,387.1,49930,55512,0.395,4.4
213011339,Sydenham,2020.0,6561,375.5,51732,57229,842,15.9,13375,18902,4142,12.3,47,2964,388.5,50474,56734,0.399,4.5
213011339,Sydenham,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011339,Sydenham,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011340,Taylors Lakes,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011340,Taylors Lakes,2016.0,10329,593.4,49225,57450,1260,23.9,11445,18947,8557,52.6,368,6142,648.8,48719,57854,0.426,5.2
213011340,Taylors Lakes,2017.0,10338,604.5,49827,58472,1301,26,11606,19961,8431,57.2,346,6787,668.5,49266,59646,0.43,5.6
213011340,Taylors Lakes,2018.0,10210,625.8,52227,61289,1231,26.5,15236,21566,8437,56.2,325,6658,687.5,51181,61177,0.427,5.1
213011340,Taylors Lakes,2019.0,10046,632.1,54332,62924,1210,27,14195,22284,8285,65.3,301,7878,698.2,53445,63463,0.424,5.6
213011340,Taylors Lakes,2020.0,9885,642,56170,64945,1237,25.7,12106,20796,8149,61.5,235,7542,702.5,54126,64358,0.429,5.5
213011340,Taylors Lakes,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011340,Taylors Lakes,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011569,Deer Park,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213011570,Derrimut,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021341,Altona,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021341,Altona,2016.0,6931,446.4,55400,64413,880,16.4,7768,18662,5728,42.4,386,7397,483.1,53532,63487,0.437,6.2
213021341,Altona,2017.0,7161,474.7,57728,66293,892,18.4,8990,20594,5936,45.5,329,7666,516.9,54168,65344,0.439,5.5
213021341,Altona,2018.0,7238,506.6,60447,69995,868,17.4,10287,20095,5896,54.5,331,9246,550.4,57585,69301,0.443,6.2
213021341,Altona,2019.0,7345,532.6,62653,72507,936,21,10625,22449,6097,56.7,269,9296,580.3,60433,71989,0.437,5.8
213021341,Altona,2020.0,7432,568.4,66074,76485,921,18.6,9680,20156,6067,56,242,9234,610,61906,74651,0.444,6.2
213021341,Altona,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021341,Altona,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021342,Altona Meadows,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021342,Altona Meadows,2016.0,10191,557.6,50837,54711,1171,19.1,10933,16346,7157,20,165,2790,569.9,49358,53879,0.388,4.1
213021342,Altona Meadows,2017.0,10253,574.4,51772,56021,1242,21.6,11615,17411,7082,20.5,144,2900,593.8,50018,55384,0.395,4.4
213021342,Altona Meadows,2018.0,10365,607.2,53679,58585,1196,21.8,12034,18245,7148,22.9,124,3203,624.6,52072,57686,0.395,4.3
213021342,Altona Meadows,2019.0,10406,624.6,55528,60025,1200,21.8,12945,18130,7399,23.9,101,3229,642.9,53710,58832,0.39,3.9
213021342,Altona Meadows,2020.0,10212,634.5,56995,62133,1206,21.9,12245,18119,6928,23.8,69,3436,649.9,55057,60943,0.394,4
213021342,Altona Meadows,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021342,Altona Meadows,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021343,Altona North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021343,Altona North,2016.0,6193,355.1,51895,57336,973,19.9,14917,20416,4580,23.3,195,5080,377.4,49643,56631,0.408,4.7
213021343,Altona North,2017.0,6593,388,52310,58856,1012,21.4,13868,21145,4659,26.3,179,5653,413.2,51219,58728,0.412,4.7
213021343,Altona North,2018.0,6754,419.9,55363,62176,1062,22.8,15673,21422,4766,27.7,143,5807,449.6,53368,61391,0.415,4.9
213021343,Altona North,2019.0,7068,461.1,58191,65232,1136,24.1,14074,21232,5102,31.6,110,6203,493.1,56991,65402,0.412,5
213021343,Altona North,2020.0,7185,494.8,60533,68865,1126,23.5,12215,20871,5015,32.9,79,6570,525.5,58645,68747,0.418,5.5
213021343,Altona North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021343,Altona North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021344,Newport,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021344,Newport,2016.0,10189,759.1,63129,74504,1450,33,12000,22793,7903,48.6,228,6153,788.8,62029,75204,0.429,5.9
213021344,Newport,2017.0,10662,812.4,64318,76196,1429,32,11979,22404,8068,49.5,209,6136,842.7,63703,76882,0.429,5.7
213021344,Newport,2018.0,10743,858.3,67114,79891,1475,36.4,11845,24680,8295,56.7,213,6832,899.7,66161,80219,0.432,5.9
213021344,Newport,2019.0,11016,917.1,70965,83253,1581,41.6,12647,26317,8656,58.6,174,6775,961.9,69816,83403,0.425,5.4
213021344,Newport,2020.0,11054,955.7,73420,86457,1518,41.7,12257,27473,8480,56.1,160,6618,997.5,72348,86335,0.426,5.5
213021344,Newport,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021344,Newport,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021345,Seabrook,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021345,Seabrook,2016.0,2726,155.7,51761,57110,320,6.3,14038,19613,1869,3.8,133,2022,158.6,50940,56983,0.39,4
213021345,Seabrook,2017.0,2762,161.2,53460,58352,356,6.7,12634,18701,1891,2.6,121,1376,164.5,51243,57349,0.389,4
213021345,Seabrook,2018.0,2837,176.7,55509,62291,375,6.4,11550,17197,2030,3.4,87,1688,181.7,52078,60249,0.404,4.7
213021345,Seabrook,2019.0,2860,181.7,56729,63528,355,6.7,13040,18825,2053,3.8,75,1862,184.7,53840,61171,0.4,4.1
213021345,Seabrook,2020.0,2791,186.8,58486,66913,375,7,11923,18681,1938,4.4,48,2289,192.2,55087,64275,0.412,5.2
213021345,Seabrook,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021345,Seabrook,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021346,Williamstown,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021346,Williamstown,2016.0,8600,669.5,59132,77848,1265,46.2,11867,36546,7758,129.9,741,16746,811.3,61220,85094,0.506,9.2
213021346,Williamstown,2017.0,8717,696.9,60547,79946,1302,47.7,10652,36661,7717,137,765,17748,848.9,62563,87460,0.513,9.3
213021346,Williamstown,2018.0,8820,745.7,63087,84546,1279,48.6,10859,37999,7946,148.4,715,18682,906.3,63892,90668,0.516,9.8
213021346,Williamstown,2019.0,8956,769.5,64954,85921,1280,54,12249,42195,8171,161.4,666,19748,958,65886,94350,0.522,10.6
213021346,Williamstown,2020.0,9025,798.5,66862,88482,1283,55.8,11345,43466,7925,145.7,648,18386,954.6,67423,94240,0.516,9.4
213021346,Williamstown,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213021346,Williamstown,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031347,Braybrook,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031347,Braybrook,2016.0,9132,434,41747,47527,1302,21.6,10722,16612,5567,12.9,111,2309,441,42143,48696,0.42,5
213031347,Braybrook,2017.0,9631,470.6,42781,48863,1370,23.7,9953,17332,5851,12.4,83,2115,481.2,43162,49839,0.425,5.2
213031347,Braybrook,2018.0,9944,507.7,44231,51057,1530,28.5,10995,18659,6063,12.7,68,2091,521.7,43989,51530,0.427,5.2
213031347,Braybrook,2019.0,10367,546.3,46621,52692,1699,30,10074,17673,6685,14.6,53,2180,565.6,45758,52895,0.422,4.8
213031347,Braybrook,2020.0,10654,590.6,48877,55431,1770,30.3,10075,17139,6662,13.9,38,2093,602.5,47576,55019,0.419,4.8
